date_key,year,quarter,month,day,date_transaction
20210625,2021,2,6,25,2021-06-25
20210626,2021,2,6,26,2021-06-26
20210627,2021,2,6,27,2021-06-27
20210628,2021,2,6,28,2021-06-28
20210629,2021,2,6,29,2021-06-29
20210630,2021,2,6,30,2021-06-30
20210701,2021,3,7,1,2021-07-01
20210702,2021,3,7,2,2021-07-02
20210703,2021,3,7,3,2021-07-03
20210704,2021,3,7,4,2021-07-04
20210705,2021,3,7,5,2021-07-05
20210706,2021,3,7,6,2021-07-06
20210707,2021,3,7,7,2021-07-07
20210708,2021,3,7,8,2021-07-08
20210709,2021,3,7,9,2021-07-09
20210710,2021,3,7,10,2021-07-10
20210711,2021,3,7,11,2021-07-11
20210712,2021,3,7,12,2021-07-12
20210713,2021,3,7,13,2021-07-13
20210714,2021,3,7,14,2021-07-14
20210715,2021,3,7,15,2021-07-15
20210716,2021,3,7,16,2021-07-16
20210717,2021,3,7,17,2021-07-17
20210718,2021,3,7,18,2021-07-18
20210719,2021,3,7,19,2021-07-19
20210720,2021,3,7,20,2021-07-20
20210721,2021,3,7,21,2021-07-21
20210722,2021,3,7,22,2021-07-22
20210723,2021,3,7,23,2021-07-23
20210724,2021,3,7,24,2021-07-24
20210725,2021,3,7,25,2021-07-25
20210726,2021,3,7,26,2021-07-26
20210727,2021,3,7,27,2021-07-27
20210728,2021,3,7,28,2021-07-28
20210729,2021,3,7,29,2021-07-29
20210730,2021,3,7,30,2021-07-30
20210731,2021,3,7,31,2021-07-31
20210801,2021,3,8,1,2021-08-01
20210802,2021,3,8,2,2021-08-02
20210803,2021,3,8,3,2021-08-03
20210804,2021,3,8,4,2021-08-04
20210805,2021,3,8,5,2021-08-05
20210806,2021,3,8,6,2021-08-06
20210807,2021,3,8,7,2021-08-07
20210808,2021,3,8,8,2021-08-08
20210809,2021,3,8,9,2021-08-09
20210810,2021,3,8,10,2021-08-10
20210811,2021,3,8,11,2021-08-11
20210812,2021,3,8,12,2021-08-12
20210813,2021,3,8,13,2021-08-13
20210814,2021,3,8,14,2021-08-14
20210815,2021,3,8,15,2021-08-15
20210816,2021,3,8,16,2021-08-16
20210817,2021,3,8,17,2021-08-17
20210818,2021,3,8,18,2021-08-18
20210819,2021,3,8,19,2021-08-19
20210820,2021,3,8,20,2021-08-20
20210821,2021,3,8,21,2021-08-21
20210822,2021,3,8,22,2021-08-22
20210823,2021,3,8,23,2021-08-23
20210824,2021,3,8,24,2021-08-24
20210825,2021,3,8,25,2021-08-25
20210826,2021,3,8,26,2021-08-26
20210827,2021,3,8,27,2021-08-27
20210828,2021,3,8,28,2021-08-28
20210829,2021,3,8,29,2021-08-29
20210830,2021,3,8,30,2021-08-30
20210831,2021,3,8,31,2021-08-31
20210901,2021,3,9,1,2021-09-01
20210902,2021,3,9,2,2021-09-02
20210903,2021,3,9,3,2021-09-03
20210904,2021,3,9,4,2021-09-04
20210905,2021,3,9,5,2021-09-05
20210906,2021,3,9,6,2021-09-06
20210907,2021,3,9,7,2021-09-07
20210908,2021,3,9,8,2021-09-08
20210909,2021,3,9,9,2021-09-09
20210910,2021,3,9,10,2021-09-10
20210911,2021,3,9,11,2021-09-11
20210912,2021,3,9,12,2021-09-12
20210913,2021,3,9,13,2021-09-13
20210914,2021,3,9,14,2021-09-14
20210915,2021,3,9,15,2021-09-15
20210916,2021,3,9,16,2021-09-16
20210917,2021,3,9,17,2021-09-17
20210918,2021,3,9,18,2021-09-18
20210919,2021,3,9,19,2021-09-19
20210920,2021,3,9,20,2021-09-20
20210921,2021,3,9,21,2021-09-21
20210922,2021,3,9,22,2021-09-22
20210923,2021,3,9,23,2021-09-23
20210924,2021,3,9,24,2021-09-24
20210925,2021,3,9,25,2021-09-25
20210926,2021,3,9,26,2021-09-26
20210927,2021,3,9,27,2021-09-27
20210928,2021,3,9,28,2021-09-28
20210929,2021,3,9,29,2021-09-29
20210930,2021,3,9,30,2021-09-30
20211001,2021,4,10,1,2021-10-01
20211002,2021,4,10,2,2021-10-02
20211003,2021,4,10,3,2021-10-03
20211004,2021,4,10,4,2021-10-04
20211005,2021,4,10,5,2021-10-05
20211006,2021,4,10,6,2021-10-06
20211007,2021,4,10,7,2021-10-07
20211008,2021,4,10,8,2021-10-08
20211009,2021,4,10,9,2021-10-09
20211010,2021,4,10,10,2021-10-10
20211011,2021,4,10,11,2021-10-11
20211012,2021,4,10,12,2021-10-12
20211013,2021,4,10,13,2021-10-13
20211014,2021,4,10,14,2021-10-14
20211015,2021,4,10,15,2021-10-15
20211016,2021,4,10,16,2021-10-16
20211017,2021,4,10,17,2021-10-17
20211018,2021,4,10,18,2021-10-18
20211019,2021,4,10,19,2021-10-19
20211020,2021,4,10,20,2021-10-20
20211021,2021,4,10,21,2021-10-21
20211022,2021,4,10,22,2021-10-22
20211023,2021,4,10,23,2021-10-23
20211024,2021,4,10,24,2021-10-24
20211025,2021,4,10,25,2021-10-25
20211026,2021,4,10,26,2021-10-26
20211027,2021,4,10,27,2021-10-27
20211028,2021,4,10,28,2021-10-28
20211029,2021,4,10,29,2021-10-29
20211030,2021,4,10,30,2021-10-30
20211031,2021,4,10,31,2021-10-31
20211101,2021,4,11,1,2021-11-01
20211102,2021,4,11,2,2021-11-02
20211103,2021,4,11,3,2021-11-03
20211104,2021,4,11,4,2021-11-04
20211105,2021,4,11,5,2021-11-05
20211106,2021,4,11,6,2021-11-06
20211107,2021,4,11,7,2021-11-07
20211108,2021,4,11,8,2021-11-08
20211109,2021,4,11,9,2021-11-09
20211110,2021,4,11,10,2021-11-10
20211111,2021,4,11,11,2021-11-11
20211112,2021,4,11,12,2021-11-12
20211113,2021,4,11,13,2021-11-13
20211114,2021,4,11,14,2021-11-14
20211115,2021,4,11,15,2021-11-15
20211116,2021,4,11,16,2021-11-16
20211117,2021,4,11,17,2021-11-17
20211118,2021,4,11,18,2021-11-18
20211119,2021,4,11,19,2021-11-19
20211120,2021,4,11,20,2021-11-20
20211121,2021,4,11,21,2021-11-21
20211122,2021,4,11,22,2021-11-22
20211123,2021,4,11,23,2021-11-23
20211124,2021,4,11,24,2021-11-24
20211125,2021,4,11,25,2021-11-25
20211126,2021,4,11,26,2021-11-26
20211127,2021,4,11,27,2021-11-27
20211128,2021,4,11,28,2021-11-28
20211129,2021,4,11,29,2021-11-29
20211130,2021,4,11,30,2021-11-30
20211201,2021,4,12,1,2021-12-01
20211202,2021,4,12,2,2021-12-02
20211203,2021,4,12,3,2021-12-03
20211204,2021,4,12,4,2021-12-04
20211205,2021,4,12,5,2021-12-05
20211206,2021,4,12,6,2021-12-06
20211207,2021,4,12,7,2021-12-07
20211208,2021,4,12,8,2021-12-08
20211209,2021,4,12,9,2021-12-09
20211210,2021,4,12,10,2021-12-10
20211211,2021,4,12,11,2021-12-11
20211212,2021,4,12,12,2021-12-12
20211213,2021,4,12,13,2021-12-13
20211214,2021,4,12,14,2021-12-14
20211215,2021,4,12,15,2021-12-15
20211216,2021,4,12,16,2021-12-16
20211217,2021,4,12,17,2021-12-17
20211218,2021,4,12,18,2021-12-18
20211219,2021,4,12,19,2021-12-19
20211220,2021,4,12,20,2021-12-20
20211221,2021,4,12,21,2021-12-21
20211222,2021,4,12,22,2021-12-22
20211223,2021,4,12,23,2021-12-23
20211224,2021,4,12,24,2021-12-24
20211225,2021,4,12,25,2021-12-25
20211226,2021,4,12,26,2021-12-26
20211227,2021,4,12,27,2021-12-27
20211228,2021,4,12,28,2021-12-28
20211229,2021,4,12,29,2021-12-29
20211230,2021,4,12,30,2021-12-30
